episode,total_reward,mean_loss,mean_wait,mean_q,epsilon,num_edges,num_lanes,total_lane_length
357,-237.2435,1.536587,8470.29,-19.249,0.1679,6934,8331,262213.34
358,-232.4878,1.516456,8559.68,-20.449,0.1670,6934,8331,262213.34
359,-239.8045,1.528006,7830.49,-17.723,0.1662,6934,8331,262213.34
360,-229.2177,1.573323,8606.00,-19.281,0.1654,6934,8331,262213.34
361,-210.6595,1.537355,10393.26,-16.996,0.1646,6934,8331,262213.34
362,-217.3176,1.558993,8569.60,-18.926,0.1637,6934,8331,262213.34
363,-223.1755,1.473171,9038.42,-16.285,0.1629,6934,8331,262213.34
364,-230.5194,1.584993,8863.76,-17.924,0.1621,6934,8331,262213.34
365,-244.9026,1.537972,8212.40,-19.615,0.1613,6934,8331,262213.34
366,-230.1592,1.625053,10171.29,-17.245,0.1605,6934,8331,262213.34
367,-236.9659,1.612518,9756.50,-17.762,0.1597,6934,8331,262213.34
368,-225.9388,1.581048,8487.59,-18.752,0.1589,6934,8331,262213.34
369,-207.2910,1.504722,9650.77,-18.343,0.1581,6934,8331,262213.34
370,-260.0998,1.569427,8907.96,-17.688,0.1573,6934,8331,262213.34
371,-213.8339,1.534281,9030.51,-19.168,0.1565,6934,8331,262213.34
372,-235.0179,1.531591,8966.58,-19.693,0.1557,6934,8331,262213.34
373,-238.2239,1.585776,8235.33,-16.820,0.1549,6934,8331,262213.34
374,-247.0713,1.552459,8627.91,-17.878,0.1542,6934,8331,262213.34
375,-253.4067,1.601624,8719.29,-17.713,0.1534,6934,8331,262213.34
376,-225.8661,1.564886,7858.50,-20.090,0.1526,6934,8331,262213.34
377,-200.6451,1.573278,9378.95,-16.390,0.1519,6934,8331,262213.34
378,-243.1585,1.604981,9094.21,-16.153,0.1511,6934,8331,262213.34
379,-233.9320,1.617543,8717.81,-19.049,0.1504,6934,8331,262213.34
380,-253.6268,1.515376,8110.50,-17.549,0.1496,6934,8331,262213.34
381,-233.0996,1.504710,8106.80,-17.890,0.1489,6934,8331,262213.34
382,-224.5479,1.592378,8397.23,-19.522,0.1481,6934,8331,262213.34
383,-224.6942,1.558791,8896.95,-17.101,0.1474,6934,8331,262213.34
384,-191.2420,1.555394,8857.31,-17.452,0.1466,6934,8331,262213.34
385,-221.2499,1.573584,8893.46,-15.688,0.1459,6934,8331,262213.34
386,-229.8478,1.539149,8251.12,-18.484,0.1452,6934,8331,262213.34
387,-204.8140,1.511943,11617.30,-17.481,0.1444,6934,8331,262213.34
388,-220.8509,1.507233,8127.00,-19.526,0.1437,6934,8331,262213.34
389,-181.6992,1.581670,10400.35,-16.286,0.1430,6934,8331,262213.34
390,-212.2251,1.602707,7863.07,-19.873,0.1423,6934,8331,262213.34
391,-201.0656,1.549829,10680.34,-14.447,0.1416,6934,8331,262213.34
392,-216.4850,1.551629,8741.94,-18.588,0.1409,6934,8331,262213.34
393,-231.5301,1.581528,8354.33,-17.597,0.1402,6934,8331,262213.34
394,-241.8466,1.491776,8202.27,-18.733,0.1395,6934,8331,262213.34
395,-246.8479,1.509461,8743.97,-17.132,0.1388,6934,8331,262213.34
396,-209.2512,1.540312,9289.72,-18.737,0.1381,6934,8331,262213.34
397,-241.8743,1.574689,7264.55,-20.317,0.1374,6934,8331,262213.34
398,-244.1869,1.599400,8698.69,-20.731,0.1367,6934,8331,262213.34
399,-226.9775,1.487898,7288.20,-18.460,0.1360,6934,8331,262213.34
400,-211.0596,1.572019,10057.06,-17.249,0.1353,6934,8331,262213.34
401,-242.5359,1.504544,8480.77,-18.173,0.1347,6934,8331,262213.34
402,-227.7509,1.532718,8599.70,-18.245,0.1340,6934,8331,262213.34
403,-213.7642,1.492076,8560.41,-17.602,0.1333,6934,8331,262213.34
404,-201.6426,1.565836,9172.03,-17.580,0.1326,6934,8331,262213.34
405,-223.3931,1.582511,7973.87,-18.318,0.1320,6934,8331,262213.34
406,-225.4698,1.579680,9344.78,-18.448,0.1313,6934,8331,262213.34
407,-226.5390,1.570687,11878.49,-15.198,0.1307,6934,8331,262213.34
408,-224.1776,1.547843,9071.01,-17.852,0.1300,6934,8331,262213.34
409,-227.2494,1.545045,8787.81,-16.022,0.1294,6934,8331,262213.34
410,-214.0446,1.548483,8835.23,-18.512,0.1287,6934,8331,262213.34
411,-184.7568,1.618882,10098.02,-16.144,0.1281,6934,8331,262213.34
412,-218.5208,1.623450,8634.42,-17.673,0.1274,6934,8331,262213.34
413,-258.4998,1.615884,8809.11,-19.245,0.1268,6934,8331,262213.34
414,-222.8008,1.576775,8334.13,-18.302,0.1262,6934,8331,262213.34
415,-213.7117,1.584323,9417.80,-20.750,0.1255,6934,8331,262213.34
416,-195.5998,1.560935,10312.11,-16.229,0.1249,6934,8331,262213.34
417,-220.1969,1.581998,6915.20,-20.417,0.1243,6934,8331,262213.34
418,-232.2742,1.571184,8859.43,-18.486,0.1237,6934,8331,262213.34
419,-217.3442,1.563824,8015.76,-17.825,0.1230,6934,8331,262213.34
420,-226.5657,1.564941,9194.48,-18.158,0.1224,6934,8331,262213.34
421,-223.0795,1.548343,8375.42,-18.393,0.1218,6934,8331,262213.34
422,-196.0039,1.642680,10114.52,-17.312,0.1212,6934,8331,262213.34
423,-237.9400,1.541931,7856.95,-17.842,0.1206,6934,8331,262213.34
424,-263.7957,1.531128,8132.13,-21.381,0.1200,6934,8331,262213.34
425,-255.0239,1.581254,7524.24,-19.212,0.1194,6934,8331,262213.34
426,-209.3974,1.512497,9343.71,-17.609,0.1188,6934,8331,262213.34
427,-225.5329,1.573361,9050.50,-18.279,0.1182,6934,8331,262213.34
428,-231.7426,1.608922,8260.39,-16.340,0.1176,6934,8331,262213.34
429,-235.8546,1.534614,7842.33,-17.904,0.1170,6934,8331,262213.34
430,-229.7037,1.541749,7772.53,-18.053,0.1164,6934,8331,262213.34
431,-205.9951,1.577973,8975.80,-17.831,0.1159,6934,8331,262213.34
432,-245.4314,1.534752,8018.18,-20.811,0.1153,6934,8331,262213.34
433,-222.3784,1.592772,9061.36,-17.009,0.1147,6934,8331,262213.34
434,-236.1024,1.534834,9704.45,-15.952,0.1141,6934,8331,262213.34
435,-224.4115,1.597379,8938.19,-19.261,0.1136,6934,8331,262213.34
436,-226.5217,1.553481,8560.69,-18.791,0.1130,6934,8331,262213.34
437,-218.4180,1.583333,7780.92,-18.432,0.1124,6934,8331,262213.34
438,-214.3558,1.609369,8473.03,-17.902,0.1119,6934,8331,262213.34
439,-230.4558,1.586707,8624.77,-16.780,0.1113,6934,8331,262213.34
440,-205.4476,1.572104,9425.77,-18.276,0.1107,6934,8331,262213.34
441,-237.5710,1.566740,8994.29,-17.740,0.1102,6934,8331,262213.34
442,-228.8826,1.537395,9855.19,-16.648,0.1096,6934,8331,262213.34
443,-222.2640,1.469204,10134.12,-16.766,0.1091,6934,8331,262213.34
444,-211.1353,1.536732,8675.64,-17.100,0.1085,6934,8331,262213.34
445,-214.8245,1.481800,9325.57,-16.529,0.1080,6934,8331,262213.34
446,-211.9671,1.593696,8933.94,-17.592,0.1075,6934,8331,262213.34
447,-235.4019,1.500493,7919.87,-19.055,0.1069,6934,8331,262213.34
448,-241.3751,1.513190,10563.75,-16.711,0.1064,6934,8331,262213.34
449,-230.4375,1.513003,8808.75,-18.446,0.1059,6934,8331,262213.34
450,-195.2121,1.533724,9168.34,-17.127,0.1053,6934,8331,262213.34
451,-250.3885,1.580949,9917.90,-15.906,0.1048,6934,8331,262213.34
452,-243.5302,1.546897,9686.08,-15.763,0.1043,6934,8331,262213.34
453,-204.5486,1.537829,8840.79,-17.542,0.1038,6934,8331,262213.34
454,-227.9524,1.570460,9208.50,-18.112,0.1032,6934,8331,262213.34
455,-212.8378,1.530454,8302.92,-15.696,0.1027,6934,8331,262213.34
456,-244.1516,1.484212,8150.54,-18.963,0.1022,6934,8331,262213.34
457,-227.0481,1.538508,8454.87,-18.128,0.1017,6934,8331,262213.34
458,-211.6412,1.568436,8813.55,-18.300,0.1012,6934,8331,262213.34
459,-235.8925,1.524896,8268.99,-19.942,0.1007,6934,8331,262213.34
460,-224.0124,1.556696,8098.64,-18.733,0.1002,6934,8331,262213.34
461,-200.4194,1.578303,10563.22,-17.690,0.1000,6934,8331,262213.34
462,-220.9962,1.485396,9471.92,-17.652,0.1000,6934,8331,262213.34
463,-204.5939,1.586132,8667.89,-15.617,0.1000,6934,8331,262213.34
464,-212.8789,1.511889,8588.75,-17.363,0.1000,6934,8331,262213.34
465,-229.4337,1.534341,8503.14,-18.151,0.1000,6934,8331,262213.34
466,-211.8458,1.535261,8808.85,-18.853,0.1000,6934,8331,262213.34
467,-261.2804,1.557738,7991.85,-19.617,0.1000,6934,8331,262213.34
468,-239.2423,1.559743,8038.59,-17.761,0.1000,6934,8331,262213.34
469,-235.0602,1.512024,7776.21,-20.318,0.1000,6934,8331,262213.34
470,-225.6388,1.507860,8032.54,-18.821,0.1000,6934,8331,262213.34
471,-209.9129,1.511503,10669.20,-15.717,0.1000,6934,8331,262213.34
472,-250.5647,1.527255,7939.32,-18.451,0.1000,6934,8331,262213.34
473,-240.5895,1.581967,8554.92,-18.537,0.1000,6934,8331,262213.34
474,-244.5385,1.575296,7579.24,-19.592,0.1000,6934,8331,262213.34
475,-251.6613,1.498128,7752.03,-18.727,0.1000,6934,8331,262213.34
476,-220.2095,1.484172,8063.34,-17.602,0.1000,6934,8331,262213.34
477,-242.8948,1.572642,7987.40,-19.932,0.1000,6934,8331,262213.34
478,-223.5074,1.522385,9183.23,-18.406,0.1000,6934,8331,262213.34
479,-206.2452,1.549998,8767.62,-17.793,0.1000,6934,8331,262213.34
480,-253.7907,1.553234,10808.97,-15.748,0.1000,6934,8331,262213.34
481,-256.8481,1.622035,7966.46,-18.860,0.1000,6934,8331,262213.34
482,-211.2251,1.471987,8188.52,-19.177,0.1000,6934,8331,262213.34
483,-223.2196,1.489527,9158.01,-18.531,0.1000,6934,8331,262213.34
484,-227.5366,1.511509,8373.65,-20.879,0.1000,6934,8331,262213.34
485,-267.5425,1.535287,9618.57,-16.328,0.1000,6934,8331,262213.34
486,-231.2697,1.570351,9333.31,-19.250,0.1000,6934,8331,262213.34
487,-254.8303,1.497111,9828.93,-18.027,0.1000,6934,8331,262213.34
488,-229.4038,1.549413,8187.37,-19.592,0.1000,6934,8331,262213.34
489,-207.5401,1.491883,8221.22,-18.161,0.1000,6934,8331,262213.34
490,-232.2397,1.579891,9249.54,-17.740,0.1000,6934,8331,262213.34
491,-233.2636,1.583730,8655.05,-18.051,0.1000,6934,8331,262213.34
492,-237.0805,1.548780,8677.45,-16.743,0.1000,6934,8331,262213.34
493,-196.3449,1.597129,9046.44,-17.018,0.1000,6934,8331,262213.34
494,-204.8294,1.499627,11435.76,-16.608,0.1000,6934,8331,262213.34
495,-248.8097,1.536260,8968.35,-18.894,0.1000,6934,8331,262213.34
496,-233.2459,1.545355,8143.79,-18.101,0.1000,6934,8331,262213.34
497,-196.3939,1.575572,10211.27,-16.935,0.1000,6934,8331,262213.34
498,-275.0425,1.519946,8292.95,-19.433,0.1000,6934,8331,262213.34
499,-228.7891,1.500055,9972.34,-17.621,0.1000,6934,8331,262213.34
500,-227.8695,1.488770,8379.10,-17.463,0.1000,6934,8331,262213.34
501,-251.5090,1.525069,8226.72,-18.698,0.1000,6934,8331,262213.34
502,-243.8890,1.578893,9235.41,-19.670,0.1000,6934,8331,262213.34
503,-226.0966,1.567586,8759.17,-18.496,0.1000,6934,8331,262213.34
504,-226.0224,1.505907,8777.88,-16.905,0.1000,6934,8331,262213.34
505,-247.2014,1.479514,9005.62,-17.195,0.1000,6934,8331,262213.34
506,-242.5667,1.511510,9768.55,-18.303,0.1000,6934,8331,262213.34
507,-223.1377,1.483487,7866.32,-19.802,0.1000,6934,8331,262213.34
508,-219.5104,1.514343,8394.80,-19.169,0.1000,6934,8331,262213.34
509,-257.2456,1.537738,7758.07,-19.172,0.1000,6934,8331,262213.34
510,-216.3031,1.516343,8721.17,-19.056,0.1000,6934,8331,262213.34
511,-212.5904,1.560243,8752.21,-16.154,0.1000,6934,8331,262213.34
512,-201.2866,1.510321,10647.78,-15.643,0.1000,6934,8331,262213.34
513,-220.4975,1.538587,10241.52,-17.308,0.1000,6934,8331,262213.34
514,-206.5702,1.546066,8969.79,-18.674,0.1000,6934,8331,262213.34
515,-239.7043,1.508940,8049.64,-17.961,0.1000,6934,8331,262213.34
516,-220.3924,1.527605,9322.22,-18.873,0.1000,6934,8331,262213.34
517,-234.3467,1.539963,8393.69,-17.768,0.1000,6934,8331,262213.34
518,-219.8830,1.427895,7900.94,-18.498,0.1000,6934,8331,262213.34
519,-234.7883,1.509818,7644.89,-20.523,0.1000,6934,8331,262213.34
520,-219.6671,1.426935,9175.44,-18.599,0.1000,6934,8331,262213.34
521,-240.8643,1.587699,8186.86,-17.857,0.1000,6934,8331,262213.34
522,-222.2598,1.559511,9253.23,-18.168,0.1000,6934,8331,262213.34
523,-204.8521,1.479284,11044.81,-17.772,0.1000,6934,8331,262213.34
524,-204.8434,1.493862,9126.87,-18.587,0.1000,6934,8331,262213.34
525,-224.8120,1.515350,8458.38,-17.144,0.1000,6934,8331,262213.34
526,-205.8088,1.595967,8909.43,-18.120,0.1000,6934,8331,262213.34
527,-248.0715,1.534731,9821.89,-15.925,0.1000,6934,8331,262213.34
528,-242.4837,1.508318,9093.49,-18.199,0.1000,6934,8331,262213.34
529,-224.8490,1.567533,8490.79,-17.446,0.1000,6934,8331,262213.34
530,-226.1114,1.517918,7824.94,-19.768,0.1000,6934,8331,262213.34
531,-245.0428,1.546619,9688.70,-18.352,0.1000,6934,8331,262213.34
532,-237.5001,1.527952,8051.18,-20.056,0.1000,6934,8331,262213.34
533,-221.2728,1.505507,10585.30,-16.478,0.1000,6934,8331,262213.34
534,-240.1798,1.543478,8993.17,-19.365,0.1000,6934,8331,262213.34
535,-238.3253,1.547118,7973.10,-22.509,0.1000,6934,8331,262213.34
536,-210.9430,1.618876,7775.53,-19.187,0.1000,6934,8331,262213.34
537,-213.5227,1.585544,8445.62,-18.416,0.1000,6934,8331,262213.34
538,-210.6218,1.601325,8644.59,-19.649,0.1000,6934,8331,262213.34
539,-203.7049,1.526848,8958.03,-17.964,0.1000,6934,8331,262213.34
540,-194.5840,1.449596,8849.86,-17.454,0.1000,6934,8331,262213.34
541,-212.6658,1.561697,7957.69,-19.323,0.1000,6934,8331,262213.34
542,-243.4094,1.575564,8765.83,-18.974,0.1000,6934,8331,262213.34
543,-257.9692,1.522279,8864.12,-18.654,0.1000,6934,8331,262213.34
544,-242.9968,1.495368,7634.55,-19.317,0.1000,6934,8331,262213.34
545,-223.2381,1.515130,9794.66,-18.078,0.1000,6934,8331,262213.34
546,-226.4376,1.518421,7795.48,-19.087,0.1000,6934,8331,262213.34
547,-211.4367,1.544124,9007.86,-18.913,0.1000,6934,8331,262213.34
548,-239.4054,1.538569,7812.28,-20.456,0.1000,6934,8331,262213.34
549,-207.0592,1.603118,11519.46,-16.826,0.1000,6934,8331,262213.34
550,-206.3447,1.560373,8221.47,-19.406,0.1000,6934,8331,262213.34
551,-244.8804,1.576068,10887.07,-17.632,0.1000,6934,8331,262213.34
552,-200.3570,1.498932,9064.71,-16.760,0.1000,6934,8331,262213.34
553,-237.0878,1.511584,8480.71,-19.639,0.1000,6934,8331,262213.34
554,-192.3261,1.579364,9579.60,-17.486,0.1000,6934,8331,262213.34
555,-217.1606,1.539073,8412.34,-17.717,0.1000,6934,8331,262213.34
556,-236.4420,1.593365,9023.70,-18.915,0.1000,6934,8331,262213.34
557,-237.4338,1.565481,9673.62,-18.745,0.1000,6934,8331,262213.34
558,-221.0676,1.531301,10724.26,-16.083,0.1000,6934,8331,262213.34
559,-213.3650,1.570278,9725.73,-19.583,0.1000,6934,8331,262213.34
560,-221.1912,1.549988,8569.79,-19.386,0.1000,6934,8331,262213.34
561,-206.7169,1.524079,10625.70,-17.072,0.1000,6934,8331,262213.34
562,-223.2030,1.489017,9770.84,-17.392,0.1000,6934,8331,262213.34
563,-227.7486,1.526111,8765.49,-19.000,0.1000,6934,8331,262213.34
564,-208.7087,1.583632,8496.86,-16.600,0.1000,6934,8331,262213.34
565,-217.7501,1.506232,8561.54,-19.288,0.1000,6934,8331,262213.34
566,-216.3993,1.593272,8031.20,-19.172,0.1000,6934,8331,262213.34
567,-251.8562,1.492221,8894.56,-17.972,0.1000,6934,8331,262213.34
568,-251.5380,1.492305,9023.34,-16.842,0.1000,6934,8331,262213.34
569,-240.1861,1.504644,8951.13,-17.390,0.1000,6934,8331,262213.34
570,-247.6441,1.583905,8632.10,-19.005,0.1000,6934,8331,262213.34
571,-215.6023,1.564528,8264.20,-20.095,0.1000,6934,8331,262213.34
572,-219.9113,1.541790,9814.28,-15.501,0.1000,6934,8331,262213.34
573,-245.6323,1.600845,8490.23,-18.654,0.1000,6934,8331,262213.34
574,-233.6864,1.522660,7963.84,-18.673,0.1000,6934,8331,262213.34
575,-232.5688,1.553087,8657.44,-18.789,0.1000,6934,8331,262213.34
576,-229.8523,1.477398,8138.00,-19.547,0.1000,6934,8331,262213.34
577,-250.3327,1.479186,8314.67,-19.775,0.1000,6934,8331,262213.34
578,-217.7521,1.537882,8977.39,-16.150,0.1000,6934,8331,262213.34
579,-224.5002,1.498909,7811.86,-18.997,0.1000,6934,8331,262213.34
580,-230.4709,1.535728,9202.41,-18.416,0.1000,6934,8331,262213.34
581,-230.2011,1.451249,9513.61,-17.356,0.1000,6934,8331,262213.34
582,-242.4659,1.614112,7726.54,-19.050,0.1000,6934,8331,262213.34
583,-201.9424,1.434577,7613.06,-19.737,0.1000,6934,8331,262213.34
584,-222.2587,1.464628,8759.46,-19.792,0.1000,6934,8331,262213.34
585,-207.6047,1.477640,8098.90,-19.197,0.1000,6934,8331,262213.34
586,-195.9205,1.654148,10497.55,-16.306,0.1000,6934,8331,262213.34
587,-208.9013,1.578852,8761.47,-19.424,0.1000,6934,8331,262213.34
588,-253.0902,1.438003,9656.73,-18.308,0.1000,6934,8331,262213.34
589,-215.8859,1.545066,8695.97,-19.395,0.1000,6934,8331,262213.34
590,-205.9594,1.560018,8651.04,-18.163,0.1000,6934,8331,262213.34
591,-218.1315,1.514938,8627.30,-19.553,0.1000,6934,8331,262213.34
592,-216.5890,1.501681,8861.51,-18.109,0.1000,6934,8331,262213.34
593,-220.3490,1.630301,8498.96,-18.437,0.1000,6934,8331,262213.34
594,-208.6299,1.573319,9072.81,-17.812,0.1000,6934,8331,262213.34
595,-250.1950,1.489296,7788.89,-19.903,0.1000,6934,8331,262213.34
596,-241.4242,1.534316,8187.89,-19.463,0.1000,6934,8331,262213.34
597,-251.6028,1.606456,8129.19,-19.235,0.1000,6934,8331,262213.34
598,-224.9653,1.510983,9518.35,-17.084,0.1000,6934,8331,262213.34
599,-218.3780,1.541565,9555.96,-17.556,0.1000,6934,8331,262213.34
600,-201.4695,1.578582,8612.86,-18.419,0.1000,6934,8331,262213.34
601,-255.6131,1.512552,10502.70,-16.813,0.1000,6934,8331,262213.34
602,-251.0337,1.620820,7682.86,-19.030,0.1000,6934,8331,262213.34
603,-245.6608,1.505339,9644.05,-17.906,0.1000,6934,8331,262213.34
604,-201.6061,1.575648,9236.43,-18.597,0.1000,6934,8331,262213.34
605,-228.3649,1.534286,8228.90,-17.630,0.1000,6934,8331,262213.34
606,-226.2116,1.580427,8599.22,-18.672,0.1000,6934,8331,262213.34
607,-253.0027,1.503475,8645.52,-19.140,0.1000,6934,8331,262213.34
608,-245.8832,1.531848,10486.12,-18.785,0.1000,6934,8331,262213.34
609,-244.6258,1.581782,7681.44,-19.284,0.1000,6934,8331,262213.34
610,-211.4308,1.477526,8455.31,-18.224,0.1000,6934,8331,262213.34
611,-215.1782,1.573862,8012.26,-19.160,0.1000,6934,8331,262213.34
612,-228.6013,1.517311,8638.64,-17.802,0.1000,6934,8331,262213.34
613,-236.6683,1.525839,8863.45,-19.070,0.1000,6934,8331,262213.34
614,-261.6616,1.575843,7726.03,-19.619,0.1000,6934,8331,262213.34
615,-238.0230,1.535537,8614.95,-18.118,0.1000,6934,8331,262213.34
616,-233.3087,1.504712,8653.12,-19.485,0.1000,6934,8331,262213.34
617,-205.9547,1.596183,8380.82,-16.875,0.1000,6934,8331,262213.34
618,-209.0224,1.544395,8544.35,-17.203,0.1000,6934,8331,262213.34
619,-234.5621,1.583060,8888.47,-17.887,0.1000,6934,8331,262213.34
620,-218.4628,1.568457,8203.34,-17.877,0.1000,6934,8331,262213.34
621,-173.0707,1.515362,9064.02,-18.569,0.1000,6934,8331,262213.34
622,-241.0329,1.562736,7522.31,-20.229,0.1000,6934,8331,262213.34
623,-223.7514,1.523466,7682.75,-20.730,0.1000,6934,8331,262213.34
624,-234.1534,1.514028,8673.89,-18.042,0.1000,6934,8331,262213.34
625,-200.8217,1.473220,8469.18,-18.376,0.1000,6934,8331,262213.34
626,-223.5147,1.470923,9832.13,-16.327,0.1000,6934,8331,262213.34
627,-207.8869,1.519819,8167.87,-18.728,0.1000,6934,8331,262213.34
628,-235.1661,1.554906,7484.44,-19.337,0.1000,6934,8331,262213.34
629,-204.6815,1.524842,10032.38,-14.708,0.1000,6934,8331,262213.34
630,-217.9947,1.550241,8283.08,-17.780,0.1000,6934,8331,262213.34
631,-228.8806,1.467002,8301.75,-19.608,0.1000,6934,8331,262213.34
632,-234.1245,1.507587,8940.97,-16.220,0.1000,6934,8331,262213.34
633,-219.6189,1.480497,8957.84,-17.346,0.1000,6934,8331,262213.34
634,-260.4465,1.579118,7862.59,-17.876,0.1000,6934,8331,262213.34
635,-222.7031,1.479590,7856.44,-18.835,0.1000,6934,8331,262213.34
636,-239.8322,1.575601,9497.95,-18.609,0.1000,6934,8331,262213.34
637,-233.4482,1.517788,8471.43,-19.610,0.1000,6934,8331,262213.34
638,-238.4268,1.519824,9312.92,-17.525,0.1000,6934,8331,262213.34
639,-218.4111,1.583112,8775.95,-18.492,0.1000,6934,8331,262213.34
640,-257.0891,1.598915,8341.14,-19.167,0.1000,6934,8331,262213.34
641,-230.0685,1.477443,8715.72,-18.457,0.1000,6934,8331,262213.34
642,-237.4149,1.468745,9984.36,-17.388,0.1000,6934,8331,262213.34
643,-234.4915,1.581586,8410.39,-19.124,0.1000,6934,8331,262213.34
644,-202.7979,1.476016,10688.73,-16.367,0.1000,6934,8331,262213.34
645,-241.6131,1.558087,8718.28,-18.379,0.1000,6934,8331,262213.34
646,-224.1826,1.527481,8211.96,-18.863,0.1000,6934,8331,262213.34
647,-206.7778,1.416873,10494.43,-15.421,0.1000,6934,8331,262213.34
648,-213.0575,1.545097,10139.55,-16.462,0.1000,6934,8331,262213.34
649,-214.1238,1.458213,8271.07,-18.650,0.1000,6934,8331,262213.34
650,-256.9730,1.506615,8585.56,-19.221,0.1000,6934,8331,262213.34
651,-216.4894,1.528700,8488.39,-18.883,0.1000,6934,8331,262213.34
652,-236.6539,1.619714,7366.62,-19.095,0.1000,6934,8331,262213.34
653,-217.2361,1.487871,10591.16,-16.547,0.1000,6934,8331,262213.34
654,-217.3100,1.510604,7709.98,-18.845,0.1000,6934,8331,262213.34
655,-235.4351,1.592861,10356.59,-15.049,0.1000,6934,8331,262213.34
656,-216.6718,1.461463,7683.40,-21.193,0.1000,6934,8331,262213.34
657,-236.2606,1.532377,8658.81,-18.905,0.1000,6934,8331,262213.34
658,-195.3924,1.514249,10160.79,-16.448,0.1000,6934,8331,262213.34
659,-240.1355,1.552229,9187.33,-18.171,0.1000,6934,8331,262213.34
660,-222.7670,1.592310,9391.81,-18.148,0.1000,6934,8331,262213.34
661,-229.3555,1.513711,8061.88,-17.547,0.1000,6934,8331,262213.34
662,-217.9753,1.480702,7627.01,-19.122,0.1000,6934,8331,262213.34
663,-228.8327,1.512216,7990.22,-18.763,0.1000,6934,8331,262213.34
664,-218.2381,1.535231,8006.68,-17.105,0.1000,6934,8331,262213.34
665,-243.1314,1.525912,8920.37,-16.682,0.1000,6934,8331,262213.34
666,-229.4073,1.453448,9028.10,-18.327,0.1000,6934,8331,262213.34
667,-248.2349,1.583190,9509.53,-15.525,0.1000,6934,8331,262213.34
668,-242.8612,1.495405,9412.31,-17.625,0.1000,6934,8331,262213.34
669,-221.3396,1.539788,8289.07,-18.559,0.1000,6934,8331,262213.34
670,-220.7702,1.449337,8740.60,-19.206,0.1000,6934,8331,262213.34
671,-206.0199,1.511864,9379.97,-18.204,0.1000,6934,8331,262213.34
672,-225.5005,1.547336,10007.66,-18.822,0.1000,6934,8331,262213.34
673,-203.3293,1.499157,9464.03,-17.674,0.1000,6934,8331,262213.34
674,-195.6557,1.429924,8419.15,-17.796,0.1000,6934,8331,262213.34
675,-255.5621,1.528863,8869.70,-18.716,0.1000,6934,8331,262213.34
676,-226.0939,1.537578,7655.36,-19.735,0.1000,6934,8331,262213.34
677,-227.4095,1.482077,8755.09,-17.332,0.1000,6934,8331,262213.34
678,-226.2529,1.499859,8726.41,-20.495,0.1000,6934,8331,262213.34
679,-227.3262,1.456359,8507.47,-19.402,0.1000,6934,8331,262213.34
680,-259.3251,1.571058,7716.23,-21.255,0.1000,6934,8331,262213.34
681,-202.3147,1.509637,10145.23,-17.909,0.1000,6934,8331,262213.34
682,-253.9944,1.481611,7496.91,-20.092,0.1000,6934,8331,262213.34
683,-218.8278,1.534130,8031.28,-18.967,0.1000,6934,8331,262213.34
684,-252.6565,1.562611,8398.62,-19.630,0.1000,6934,8331,262213.34
685,-219.5137,1.550289,9330.20,-18.132,0.1000,6934,8331,262213.34
686,-256.4174,1.582492,8529.08,-16.272,0.1000,6934,8331,262213.34
687,-223.9405,1.580474,7975.86,-20.362,0.1000,6934,8331,262213.34
688,-219.4038,1.563415,8075.64,-19.231,0.1000,6934,8331,262213.34
689,-206.5988,1.525070,7815.96,-18.939,0.1000,6934,8331,262213.34
690,-234.5210,1.588664,11386.55,-15.198,0.1000,6934,8331,262213.34
691,-241.2327,1.460010,8162.33,-18.746,0.1000,6934,8331,262213.34
692,-234.0923,1.538197,8469.09,-17.441,0.1000,6934,8331,262213.34
693,-225.3367,1.502960,7927.35,-18.263,0.1000,6934,8331,262213.34
694,-218.9202,1.497970,10177.57,-17.925,0.1000,6934,8331,262213.34
695,-216.8877,1.477350,9006.28,-16.825,0.1000,6934,8331,262213.34
696,-204.2228,1.477302,10177.22,-18.300,0.1000,6934,8331,262213.34
697,-241.6961,1.486974,8719.43,-19.500,0.1000,6934,8331,262213.34
698,-236.0699,1.584183,9124.21,-17.647,0.1000,6934,8331,262213.34
699,-254.7963,1.508877,7790.91,-18.451,0.1000,6934,8331,262213.34
700,-218.9983,1.509575,8064.43,-18.688,0.1000,6934,8331,262213.34
701,-233.4627,1.570673,8442.82,-15.608,0.1000,6934,8331,262213.34
702,-208.5793,1.517081,9007.56,-17.151,0.1000,6934,8331,262213.34
703,-232.7372,1.493226,7228.85,-19.130,0.1000,6934,8331,262213.34
704,-224.7421,1.581672,8621.05,-19.320,0.1000,6934,8331,262213.34
705,-238.4101,1.597200,8306.52,-19.618,0.1000,6934,8331,262213.34
706,-215.0327,1.506256,9521.99,-18.497,0.1000,6934,8331,262213.34
707,-235.1692,1.569466,8162.84,-19.589,0.1000,6934,8331,262213.34
708,-225.0524,1.450086,10164.03,-18.173,0.1000,6934,8331,262213.34
709,-221.3748,1.497534,10392.34,-16.689,0.1000,6934,8331,262213.34
710,-236.4311,1.467951,8695.48,-17.070,0.1000,6934,8331,262213.34
711,-209.0250,1.497121,8671.01,-18.611,0.1000,6934,8331,262213.34
712,-229.9994,1.517191,7904.27,-18.822,0.1000,6934,8331,262213.34
713,-223.7180,1.507282,9054.19,-18.354,0.1000,6934,8331,262213.34
